artist,song,year,lustro,verso_idx,verso_texto,score_AR,score_MO,score_DI,score_PO,score_NA,score_GO,pred_AR,confianza_AR,pred_MO,confianza_MO,pred_DI,confianza_DI,pred_PO,confianza_PO,pred_NA,confianza_NA
Los Tigres Del Norte,Ramiro Sierra,2003,0,34,Y los ecos en la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,R. Uno,2003,0,8,Cuando le dijo a su gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,R. Uno,2003,0,20,También muchos federales,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,R. Uno,2003,0,21,Y unos hombres engañados,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,El Corrido,2003,0,2,"Voz de nuestra gente, un grito reprimido",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,El Gato Felix,2003,0,16,Al gobierno hizo temblar,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Gato Felix,2003,0,22,Ayudó siempre a la gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,El Gato Felix,2003,0,28,En caballo de carreras,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Gato Felix,2003,0,29,La muerte corrió a ganar,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Espinazo Del Diablo,2003,0,0,De allá de la Sierra Madre,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Espinazo Del Diablo,2003,0,5,A la sierra de Durango,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Espinazo Del Diablo,2003,0,21,Es propiedad del gobierno?,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Espinazo Del Diablo,2003,0,28,Jamás será del gobierno,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,La Mafia Muere,2003,0,3,Cuantos hombres valientes han muerto,1,0,0,1,0,0,1,0.7805499338187861,0,0.3636090530868494,0,0.3304446533913292,1,0.8154311470724179,0,0.3403122467607918
Los Tigres Del Norte,La Mafia Muere,2003,0,5,Otros grandes también del gobierno,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,La Mafia Muere,2003,0,13,Cientos de hombres la vida perdieron,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,5,"Con su pistola en la mano, con la muerte lo amago",2,0,0,0,0,0,0,0.25,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,8,"Se agarraron a balazos, se agarraron frente a frente",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,9,"Arnulfo, con su pistola, tres tiros le dio al teniente",2,0,0,1,0,0,1,0.5641114947214475,0,0.3636090530868494,0,0.3304446533913292,1,0.8154311470724179,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,10,"El teniente mal herido, casi para agonizar,",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,11,"Le dijo oiga no se vaya, acábeme de matar",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,13,"Pero en la vuelta que dio, ahí le pego el teniente",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,14,"El teniente era muy hombre, las pruebas las había dado",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,17,"Aquí termina el corrido, del teniente y de González",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,3,"Esa gente de Huisiopan, de todo recordara",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,4,"Que el señor Valentín Félix, le disparo por detrás",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,5,"La carga de su pistola, a Don Leonardo Faya",1,1,0,0,1,0,1,0.5788120198877884,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Los Tigres Del Norte,Valentin Felix,2003,0,10,"Traía su pistola súper, para vengar a su hermano",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,11,"Con sus cuatro cargadores, puro parque americano",1,0,0,0,0,1,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,12,"Cuando Santiago venia, paso por la hierba anise",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Los Tigres Del Norte,Valentin Felix,2003,0,15,"Valente estaba cenando, adentro de una cocina",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Los Tigres Del Norte,Valentin Felix,2003,0,19,"Se tiraron varios tiros, salieron por el tejado",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,21,"Camino del vallecito, que cruzas por el potrero",0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,22,"Camino muy despacito, pero me devuelvo luego",0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Los Tres Gallos,2003,0,3,"Eran hombres del momento, no les gustaba esperar",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Los Tres Gallos,2003,0,7,Como a las dos de la tarde le dieron muerte a Abelardo,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Los Tres Gallos,2003,0,13,"Si estuviera aquí el Corita, otro gallo nos cantara",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Los Tigres Del Norte,R. Uno,2003,0,8,Cuando le dijo a su gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,R. Uno,2003,0,20,También muchos federales,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,R. Uno,2003,0,21,Y unos hombres engañados,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,El Zorro De Ojinaga,2003,0,0,El cuidaba la frontera,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Zorro De Ojinaga,2003,0,3,De esos que saben matar,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Zorro De Ojinaga,2003,0,9,Con polvo pa' comerciar,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Los Tigres Del Norte,El Zorro De Ojinaga,2003,0,10,Como el hombre ya está muerto,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Zorro De Ojinaga,2003,0,17,Los atrapan con su gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,El Zorro De Ojinaga,2003,0,28,Como el hombre ya está muerto,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Zorro De Ojinaga,2003,0,35,Los atrapan con su gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Ramiro Sierra,2003,0,3,Unas armas apuntaban,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Ramiro Sierra,2003,0,8,Y los cascos del caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Ramiro Sierra,2003,0,9,Del señor que los arreaba,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Ramiro Sierra,2003,0,12,El caballo era un criollito,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Ramiro Sierra,2003,0,18,Les dijo Ramiro Sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Ramiro Sierra,2003,0,21,La muerte de mi compadre,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Ramiro Sierra,2003,0,30,Calibre dos 23,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Ramiro Sierra,2003,0,34,Y los ecos en la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Gato Felix,2003,0,16,Al gobierno hizo temblar,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Gato Felix,2003,0,22,Ayudó siempre a la gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,El Gato Felix,2003,0,28,En caballo de carreras,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Gato Felix,2003,0,29,La muerte corrió a ganar,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Corrido,2003,0,2,"Voz de nuestra gente, un grito reprimido",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,El Espinazo Del Diablo,2003,0,0,De allá de la Sierra Madre,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Espinazo Del Diablo,2003,0,5,A la sierra de Durango,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Espinazo Del Diablo,2003,0,21,Es propiedad del gobierno?,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Espinazo Del Diablo,2003,0,28,Jamás será del gobierno,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,La Mafia Muere,2003,0,3,Cuantos hombres valientes han muerto,1,0,0,1,0,0,1,0.7805499338187861,0,0.3636090530868494,0,0.3304446533913292,1,0.8154311470724179,0,0.3403122467607918
Los Tigres Del Norte,La Mafia Muere,2003,0,5,Otros grandes también del gobierno,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,La Mafia Muere,2003,0,13,Cientos de hombres la vida perdieron,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,5,"Con su pistola en la mano, con la muerte lo amago",2,0,0,0,0,0,0,0.25,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,8,"Se agarraron a balazos, se agarraron frente a frente",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,9,"Arnulfo, con su pistola, tres tiros le dio al teniente",2,0,0,1,0,0,1,0.5641114947214475,0,0.3636090530868494,0,0.3304446533913292,1,0.8154311470724179,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,10,"El teniente mal herido, casi para agonizar,",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,11,"Le dijo oiga no se vaya, acábeme de matar",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,13,"Pero en la vuelta que dio, ahí le pego el teniente",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,14,"El teniente era muy hombre, las pruebas las había dado",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Arnulfo Gonzalez,2003,0,17,"Aquí termina el corrido, del teniente y de González",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,3,"Esa gente de Huisiopan, de todo recordara",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,4,"Que el señor Valentín Félix, le disparo por detrás",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,5,"La carga de su pistola, a Don Leonardo Faya",1,1,0,0,1,0,1,0.5788120198877884,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Los Tigres Del Norte,Valentin Felix,2003,0,10,"Traía su pistola súper, para vengar a su hermano",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,11,"Con sus cuatro cargadores, puro parque americano",1,0,0,0,0,1,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,12,"Cuando Santiago venia, paso por la hierba anise",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Los Tigres Del Norte,Valentin Felix,2003,0,15,"Valente estaba cenando, adentro de una cocina",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Los Tigres Del Norte,Valentin Felix,2003,0,19,"Se tiraron varios tiros, salieron por el tejado",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,21,"Camino del vallecito, que cruzas por el potrero",0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Valentin Felix,2003,0,22,"Camino muy despacito, pero me devuelvo luego",0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,Juan Ayon,2003,0,19,En puro carro del lujo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,Juan Ayon,2003,0,20,Su pistola americana,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,Anastasio Pacheco,2003,0,6,Al señor Víctor Ayala,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Chalino Sánchez,Anastasio Pacheco,2003,0,18,"Y unas tres o cuatro vacas""",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,Hermanos Mata,2003,0,2,Se oyeron cuatro balazos,2,0,0,0,0,0,0,0.25,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,Hermanos Mata,2003,0,3,Y la gente corrió a ver,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Chalino Sánchez,Hermanos Mata,2003,0,4,Dos hombres estaban muertos,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Chalino Sánchez,Hermanos Mata,2003,0,16,Jorge sacó su pistola,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,Hermanos Mata,2003,0,18,Le disparo tres balazos,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,Hermanos Mata,2003,0,27,Pero ya sentía la muerte,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,Hermanos Mata,2003,0,28,También saco su pistola,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,La Muerte Del Pela Vacas,2003,0,10,Perseguido por la ley,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,La Muerte Del Pela Vacas,2003,0,28,La muerte en puros billetes,1,0,1,0,0,0,1,0.5788120198877884,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Chalino Sánchez,La Muerte Del Pela Vacas,2003,0,40,La muerte del Pela Vacas,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,0,0,"Y ahí le va un saludo pa' toda esa gente, a la primera",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,0,1,Ayer bajé de la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,0,3,Eran 100 hombres de verde,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,0,7,Al barrio de Tierra Blanca,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,0,10,A escondidas del gobierno,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,0,14,Que todavía no me he muerto,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,0,20,"Puritito Santa María del Oro, primo, ¡aguas!",0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,0,35,Si quieres ganar dinero,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,0,37,Cuando baje el de la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Dolor De Un Padre,2003,0,6,De qué me sirvió el dinero,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,El Dolor De Un Padre,2003,0,39,Que ahora son traficantes,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,1,"Tambien las mujeres pueden, eh!",0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,5,Tambien las mujeres pueden,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,9,Y con pistola en la mano,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,16,Del barrio de tierra blanca.,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,25,Tambien cargaban pistola,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,27,Mucho dinero en la bolsa,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,37,Creo k de billetes falsos,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,38,Tambien mentaban la hierba,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,39,Pero lo hablaban en clave,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,42,Unas mujeres caian,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Tambien Las Mujeres Pueden,2003,0,47,Tambien las mujeres pueden,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Por Debajo Del Agua,2003,0,4,"5, 700 kilos",0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Por Debajo Del Agua,2003,0,8,traficantes eran 9,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
