artist,song,year,lustro,es_narco_fuerte,subgenero_ia,etiqueta_humana,lyrics
Los Alegres De Teran,Juan Charrasqueado,1977,1975,1,12,,"Voy a cantarles un corrido muy mentado
Lo que ha pasado alla en la hacienda de la flor
La triste historia de un ranchero enamorado
Que fue borracho, parrandero y jugador
Juan se llamaba y lo apodaban Charrasqueado
Era valiente y arriesgado en el amor
A las mujeres mas bonitas se llevaba
Y aquellos campos no dejaba ni una flor
Un dia domingo que se andaba emborrachando
A la cantina le corrieron a avisar
""Cuidate Juan que ya por ahi te andan buscando
Son muchos hombres no te vayan a matar""
No tuvo tiempo de montar en su caballo
Pistola en mano se la echaron de a monton
""Estoy borracho"" les gritaba ""y soy buen gallo""
Cuando una bala atravesó su corazón
Creció la milpa con la lluvia en el potrero
Y las palomas van volando al pedregar
Bonitos toros llevan hoy al matadero
Qué buen caballo va montando el caporal
Ya las campanas del santuario estan doblando
Todos los fieles se dirigen a rezar
Y por el cerro los rancheros van bajando
A un hombre muerto que lo llevan a enterrar
En una choza muy humilde llora un niño
Y las mujeres se aconsejan y se van
Mientras su madre lo consuela con cariño
Mirando al cielo llora y reza por su Juan
Aqui termino de cantar este corrido
De Juan ranchero, charrasqueado y burlador
Que se creyó de las mujeres consentido
Y fue borracho, parrandero y jugador"
Carlos Y Jose,Corrido De La Chicharra,1978,1975,1,6,,"Voy a entonar unos versos
Al compás de mi guitarra
Es la historia de un amigo
Pedro montes ""la chicharra""
Cuentan que temblaba el monte
Cuando a caballo montaba
Nativo de nuevo león
Bautizado en San Fernando
Era amigo de Ataleo
De Agapito y de su hermano
A toda la gente pobre
Siempre le daba la mano
De Victoria hasta Linares
Pedro ya estaba ensortado
Ya todos los ganaderos
Ya vivían azorados
Sabían que andando a caballo
Portaba cualquier ganado
En el rancho Casas Grandes
Lo quisieron agarrar
Le tendieron una trampa
Cuando iba a entrar a un corral
A caballo rajo el monte
Y a San Carlos fue a parar
Pero su destino un día
Lo ha traicionado a la mala
Se mato con su caballo
Cuando huía de una emboscada
Así termino su vida
Pedro montes ""la chicharra""
Adiós ley de Tamaulipas
Y la ley de nuevo león
Nunca se les concedió
Me llevaran a prisión
Llevaran mi nombre escrito
Y una cruz en el panteón"
Chayito Valdez,Simon Blanco,1977,1975,1,12,,"Voy a cantar un corrido,
Sin agravio y sin disgusto,
Lo que sucedio en Tres Palos,
Municipio de Acapulco,
Mataron a Simon Blanco,
Más grande fué su resulto.

Su madre se lo decía,
Simón no vayas al baile,
Y Simón le contestó,
Madre no seas tan cobarde,
Para que cuidarse tanto,
De una vez lo que sea tarde.

Cuando Simón llegó al baile,
Se dirigió a la reunión,
Toditos le saludaron,
Como era gente de honor,
Se dijeron los Martínez,
Cayó en las redes el león.

Como a las tres de la tarde,
Dió principio la cuestión,
Cuando con pistola en mano,
Adrián Baylón lo cazó,
Siendo Simón su compadre,
Vilmente lo asesinó.

(Puente muscial)

A los primeros balazos,
Simón habló con violencia,
Adrián dame mi pistola,
No ves que esa es mi defensa,
Quiso lograr a Martínez,
Le falló la resistencia.

Como a los tres dias de muerto,
Los Martínez fallecieron,
Decían en sus novenarios,
Que se encerraba un misterio,
Porque matar a un compadre,
Era ofender al eterno.

Mataron a Simón Blanco,
Que era un gallito de tragua,
Era un gallito muy fino,
Que el gobierno respetaba,
El con su treinta en la mano,
Simón Blanco se llamaba"
Vicente Fernández,El Palenque,1977,1975,1,0,,"Traigo un gallo colorado
Que jamás se me ha rajado
En el ruedo del palenque
En la ferias que ha peleado
Muchos gallos afamados
Han perdido lo valiente
La medida en la navaja
Pa' mi gallo nunca es nada
Se la juega como quiera
Yo le apuesto hasta la vida
Si se trata de jugarla
Me la rifo con cualquiera
Las carreras de caballos
Y los naipes de colores
Para mí son pura vida
Y el amor que a mí me quiera
Debe ser sin pretensiones
Pa' que esté de mi medida
Para gallos mi Jalisco
Mi mero Guadalajara
Les pregunto a los señores
Los que son apostadores
Cuando ponen a su gallo
Y si quieren les apuesto
Mi dinero, y mi pistola
Mi montura y mi caballo
Las carreras de caballos
Y los naipes de colores
Para mí son pura vida
Y el amor que a mí me quiera
Debe ser sin pretensiones
Pa' que este de mi medida"
Los Alegres De Teran,Juan Charrasqueado,1977,1975,1,12,,"Voy a cantarles un corrido muy mentado
Lo que ha pasado alla en la hacienda de la flor
La triste historia de un ranchero enamorado
Que fue borracho, parrandero y jugador
Juan se llamaba y lo apodaban Charrasqueado
Era valiente y arriesgado en el amor
A las mujeres mas bonitas se llevaba
Y aquellos campos no dejaba ni una flor
Un dia domingo que se andaba emborrachando
A la cantina le corrieron a avisar
""Cuidate Juan que ya por ahi te andan buscando
Son muchos hombres no te vayan a matar""
No tuvo tiempo de montar en su caballo
Pistola en mano se la echaron de a monton
""Estoy borracho"" les gritaba ""y soy buen gallo""
Cuando una bala atravesó su corazón
Creció la milpa con la lluvia en el potrero
Y las palomas van volando al pedregar
Bonitos toros llevan hoy al matadero
Qué buen caballo va montando el caporal
Ya las campanas del santuario estan doblando
Todos los fieles se dirigen a rezar
Y por el cerro los rancheros van bajando
A un hombre muerto que lo llevan a enterrar
En una choza muy humilde llora un niño
Y las mujeres se aconsejan y se van
Mientras su madre lo consuela con cariño
Mirando al cielo llora y reza por su Juan
Aqui termino de cantar este corrido
De Juan ranchero, charrasqueado y burlador
Que se creyó de las mujeres consentido
Y fue borracho, parrandero y jugador"
Los Alegres De Teran,Juan Charrasqueado,1977,1975,1,12,,"Voy a cantarles un corrido muy mentado
Lo que ha pasado alla en la hacienda de la flor
La triste historia de un ranchero enamorado
Que fue borracho, parrandero y jugador
Juan se llamaba y lo apodaban Charrasqueado
Era valiente y arriesgado en el amor
A las mujeres mas bonitas se llevaba
Y aquellos campos no dejaba ni una flor
Un dia domingo que se andaba emborrachando
A la cantina le corrieron a avisar
""Cuidate Juan que ya por ahi te andan buscando
Son muchos hombres no te vayan a matar""
No tuvo tiempo de montar en su caballo
Pistola en mano se la echaron de a monton
""Estoy borracho"" les gritaba ""y soy buen gallo""
Cuando una bala atravesó su corazón
Creció la milpa con la lluvia en el potrero
Y las palomas van volando al pedregar
Bonitos toros llevan hoy al matadero
Qué buen caballo va montando el caporal
Ya las campanas del santuario estan doblando
Todos los fieles se dirigen a rezar
Y por el cerro los rancheros van bajando
A un hombre muerto que lo llevan a enterrar
En una choza muy humilde llora un niño
Y las mujeres se aconsejan y se van
Mientras su madre lo consuela con cariño
Mirando al cielo llora y reza por su Juan
Aqui termino de cantar este corrido
De Juan ranchero, charrasqueado y burlador
Que se creyó de las mujeres consentido
Y fue borracho, parrandero y jugador"
Ramon Ayala,Contrabando Y Traicion,1976,1975,1,12,,"Salieron de San Isidro, procedentes de Tijuana
Traían las llantas del carro, repletas de hierba mala
Eran Emilio Varela, y Camelia, la texana

Al pasar por San Clemente, los paró la migración
Les pidió sus documentos, les dijo ""¿de dónde son?""
Ella era de San Antonio, una hembra de corazón

Cuando una hembra quiere a un hombre, por él puede dar la vida
Pero hay que tener cuidado, si esa hembra se siente herida
La tración y el contrabando, dos cosas, incompartidas

A Los Ángeles llegaron, y a Hollywood se pasaron
En un callejón oscuro, las cuatro llantas cambiaron
Y ahí entregaron la hierba, y al momento, les pagaron

Emilio dice a Camelia, ""Hoy te das por despedida
Con la parte que te toca, ya puedes rehacer tu vida
Yo me voy pa' San Francisco, con la dueña, de mi vida""

Sonaron siete balazos, Camelia Emilio mataba
La policía solo halló, una pistola tirada
Del dinero y de Camelia, Nunca más se, supo nada"
Los Tigres Del Norte,Margarita La De Tijuana,1977,1975,1,12,,"De Piedras Negras, Coahuila
Salieron una mañana
Adelante de Iglepez
La emigracion los paraba
De laredo era Julian
Margarita de Tijuana.

Llevaban un contrabando
De ese polvo tan vendido
Margarita en su peinado
Ahi lo traia escondido
Vamos de luna de miel
A San Antonio querido.

Margarita sospechaba
Que Julian no la queria
Porque a veces comentaba
Que el una novia tenia
Y que juntando una plata
Con ella se casaria.

20, 000 dolares dieron
Cuando entregaron la carga
Julian guardo aquel dinero
Y empuñando su pistola
Yo me voy para Laredo
Ya tu presencia me estorba.

Levantando su pistola
Le apuntaba al corazon
Margarita de su bolsa
Le enseñaba un cargador
Yo descargue tu pistola
Presentia tu traicion.

Sonaron varios balazos
Julian bien muerto cayo
Y aquel fajo de billetes
Margarita se llevo
Por tener cuentas pendientes
A Tijuana no volvio."
Los Cadetes De Linares,Las Tres Tumbas,1976,1975,1,12,,"Salieron de madrugada
Se oía el cantar de los gallos
Iban a hacer dos jornadas
Al lomo de sus caballos
La fiesta se celebraba
En el rancho del pitayo

Su padre les dió un consejo
Cuando a partir se aprestaban
Cuiden muy bien el pellejo
Porque la vida se acaba
En las palabras del viejo
Los 3tres hermanos pensaban

Pedro le dice a Fabian
Dale un trago a Jose Luis
Que beba de ese mezcal
Pa' que se sienta feliz
Que ahorita nomás llegados
Nos vamos a divertir

Cuando arribaron al baile
A bailar se dirigieron
La muerte andaba en el aire
Ellos no la presintieron
Como les dijo su padre
Cuando del rancho salieron

Eran muchos los rivales
Viejos reencores surgieron
Rondando tras los jacales
Abrieron todos el fuego
Así matan los cobardes
Cuando los acosa el miedo

Un viejito solitario
Sin esperanza ninguna
Cuida el rancho y tres caballos
Como toda su fortuna
Va al panteón de vez en cuando
A visitar las tres tumbas"
Ramon Ayala,Once Tumbas,1976,1975,1,12,,"Fronteras Tamaulipecas
como olvidar tu recuerdo
si en tus pueblos han matado
a los hermanos del Fierro
y a todos han traicionado
porque les tenian miedo

En 1930
en ese rancho la Piedra
le dieron muerte al primero
Rolando asi se llamaba
y el año del treinta cuatro
asesinaron a Blanca

Hector el cuarenta y ocho
y Eleazar en el cincuenta
cincuenta y dos Baldomero
lo mataron en Reynosa
y Ema en el cincuenta y cuatro
sigue aumentando la cuenta

Bernardo el cincuenta y cinco
Daniel el sesenta y nueve
Eron murio en Valle Hermoso
el 28 de diciembre
Reynaldo el setenta y uno
en una emboscada muere

A Gilberto le tumbaron
un brazo en Cd. Reynosa
pero no lo remataron
tenian miedo a su presencia
y al final vino muriendo
por la misma consecuencia

Hoy se convierte en leyenda
la dinastia de la muerte
hay un panteon que es testigo
en la frontera del norte
once cruces, once tumbas
y en cada tumba un valiente"
Chayito Valdez,Simon Blanco,1977,1975,1,12,,"Voy a cantar un corrido,
Sin agravio y sin disgusto,
Lo que sucedio en Tres Palos,
Municipio de Acapulco,
Mataron a Simon Blanco,
Más grande fué su resulto.

Su madre se lo decía,
Simón no vayas al baile,
Y Simón le contestó,
Madre no seas tan cobarde,
Para que cuidarse tanto,
De una vez lo que sea tarde.

Cuando Simón llegó al baile,
Se dirigió a la reunión,
Toditos le saludaron,
Como era gente de honor,
Se dijeron los Martínez,
Cayó en las redes el león.

Como a las tres de la tarde,
Dió principio la cuestión,
Cuando con pistola en mano,
Adrián Baylón lo cazó,
Siendo Simón su compadre,
Vilmente lo asesinó.

(Puente muscial)

A los primeros balazos,
Simón habló con violencia,
Adrián dame mi pistola,
No ves que esa es mi defensa,
Quiso lograr a Martínez,
Le falló la resistencia.

Como a los tres dias de muerto,
Los Martínez fallecieron,
Decían en sus novenarios,
Que se encerraba un misterio,
Porque matar a un compadre,
Era ofender al eterno.

Mataron a Simón Blanco,
Que era un gallito de tragua,
Era un gallito muy fino,
Que el gobierno respetaba,
El con su treinta en la mano,
Simón Blanco se llamaba"
Los Cadetes De Linares,Los Contrabandistas,1976,1975,1,12,,"El día 22 de mayo
Del año '73
Se agarraron a balazos
Bandidos contra la ley

La carretera a Laredo
Siempre muy bien vigilada
Pero con el contrabando
Pasan en la madrugada

Venían los contrabandistas
Procedentes de Galeana
Iban para Houston, Texas
Con carga de marihuana

Cuando pasaron la aduana
Los siguió la federal
Pero en lugar de pararse
Comenzaron a tirar

El federal reportó
Por radio a sus compañeros
Que sigan la camioneta
Que va con rumbo a Laredo

Ese día en la madrugada
Los gallos tristes cantaron
Un policía estaba muerto
Los de la troca escaparon

Otro agente federal
Que muere en la carretera
Por unos contrabandistas
Miembros de larga cadena"
Mariachi Vargas de Tecalitlán,El Dos Negro,1976,1975,1,0,,"MI historia es una ciencia
Lo que canto son historias
Historias que han pasado
Yo hoy las guardo en mi conciencia
Ponganse hacer memoria
Les dara ataque de histeria
Eh dos tres
Recuerden lo que esta escrito
Si estoy sonando en españa
Es gracias al publico
Y gracias ami empeño
Enlace entre titanes
Del acento somos dueños
Lo grito con orgullo
Es obregon sonora
Viva mexico!!! vengo ah continuar
Lo que un dia empezamos
Somos los que encajamos
La vieja espada en la roca
Despues de tanto tiempo aqui
Esta lo que esperaban
Nuestras ideas fluyen.estilos destrullen huyen
De este adbersario
Como enemigos varios!
A los contrarios!
Estilos unicos sonando en sus barrios
Soy capaz de llenar un mismisimo ecenario
Cantando mis oraciones
Sonora trajo el credo
Quien no trae comparaciones
De mis canciones
Te arrepentiras de tus acciones
Mis sonido te infecta cual veneno de inyecciones
Dia ah dia esucho falsos ignorantes que segun ami me tiran
Ande rian digan todo lo que puedan
Escriban en contra mia
Mi nombre es ivan diesiciete años de edad
Diesiciete años viviendo dentro de la realidad
Diesiciete años que tengo y dime quin!!! quien?!!
Nadie me ah podido parar!! bien!!
Mirame halza frente asta mi vista
Difamame! alcabo callaras en pista
Mi musica ise un poco de raptematicas
Paranormal y auntentica simplemente este es unica
Para escuchar para cantar y echar mente ah volar
Y mientas tanto Mc's tontos traten de ganarme
Sonare en españa haci que traten de pararme
No quiero que como al papa me alaven
Solo quiero que escuchen
Y que vajen te saluden mientras
Oyes subes mi voz en tu altavoz estereo
Obregon sonara en dos tres el premio record
Representamos españa un hip hop real de mexico
Enlace entre titanes santaflow perfectos lexicos
ALFA ES mi nombre tengo un talento especifico
Presten atencion, escuchen veran que soy unico
Mi hip hop no es magico simplemente es sinsero
Si no les gusto lo que canto metanse este dedo
Voy con ritmo y con palabras.mientras madrid nos espera
Nos tomo distancia y tiempo para llegar hasta aya
Con mi vista hacia alfrente siempre grande admiracion
Con mi voz poetica mis ganas y el corazon canto
Porque quiero y puedo porque tengo especial don
Porque soy mejor que ayer porque soy mejor que hoy
Ahora llebo con fuerza el logotipo enlace entre titanes
Es mi club mi nuevo grupo con los pies en la tierra
Bien puestos y sin moverme.ago latir corazones
Y que piensen diferente, deverdad que no soy el mejor
En esto? pero intento, que el mensaje de mi musica siga
Siendo un ejemplo españa! mi musica con himno cantara
Mano derecha en pecho y la izquierda levantara
Tras el exito de esta cancion gritaran viva mexico!
Que vivan ellos que con sus perfectos lexicos
Tratare de lograr cosas que tu no lograstes
Tratare de hacer cosas que tu nunca isistes
Estare mas adelante de lo que estuvistes
Eh aqui el ejemplo pues ya lo vistes.

Bien vamos al lio.!
Y que mas da si yo vengo de madrid
Y si eh salido del puñetero infierno
Que mas da! si pongo tus nervios ah flow de piel
Oiganme jusgenme me eh colado en mexico por internet
Gozenme sientanme diganlo en la calle de españa llegue!
Y mi mision es conquistarle como mis antepasados mas con
Palabras
Sin sangre que esuchen mi voz de una vez y se queden con
Hambre
Y pidan mas y hagan ruido como un enjambre
Rulenme, pasanme ah todos sus contactos de messenger
Quieranme odienmen y si les ago sentir cosas
Vuelvanlo ah poner.
Como un dios azteca eh despertado de un letargo
Y en esta ocasion tan especial visto de largo,
No vine ah hacer amigos, vine a hacer fans
Os dare obras de caridad porque yo lo valgo
Yo soy aquel chico que quiso jugar con fuego
Estar por ensima del bien y el mal
Tocar el cielo, llamar la atencion
Como aire frio en el infierno
Venid hijos de puta el ave fenix alza el vuelo!!!,
Esto es lo que yo mejor se hacer
Y os quiero dar por el placer de dar esquisitez
Ah cualquier paladar, no gano un puto pezo con la musica
Y da igual tiempo al tiempo que todo se andara
Hago esto porque necesito saflar mi ser irracional
De ahi comunicar .Unir lo mistico
Y lo tecnologico en un mismo track
Y demostrar que soy el mas crak
Suelo soñar jamas en vano,
Ayer me soñe moviendo mazas desde un ecenario con las manos
Y se que pasara lo se siempre lo supe
Tendre mas adictos que la virgen de guadalupe
Y tu que? levanta el brazo y mirate
Tienes los pelos de punta y preguntas. por que?
No lo ves soy parecido ah cocaina
Cuantos de los que me oyes ponen tu piel de gallina?
No tengo disquera ni dinero por ahora
Solo traje un intencion que a tu emocion devora
Me alimento de sensaciones del voca ah voca
Me gano ala gente al dejar mi garganta rota!
No soy un español tipo! ni un rapero tipo!
Ahogaros en vuestra siempleza cutre estereotipos
Yo represento solo mi ego y lo flipo
Que os den por el culo ah los puretas del hip-hop
Puedo cantar un rock an droll!!
Vendir millones de copias, llenar estadios de euforia
Hijos de un chakal no es por dinero es por gloria
Con los hipocritas veres me limpio el nabo
Anti comerciales gana euros ah raulares
Los song dan pasta, los discos dan pasta
Royos hiipies falsos dan asco ya basta!
Yo sueño con exito brutal y no me escondo
La sinseridad me elevara o me hundira ondo!
Cantas para ti, te da igual que te escuchen
Pues no me mandes mas maquetas malas que aburren!
Soy un ereje por desir las cosas claras
España admiracion famosa por su inquisicion
Habladurias son envidias disfrasadaz
No tengo nada pero os puedo dar una leccion
Solo quiero ser libre como el viento
No temo alos Mc's le temo al tiempo .
Con 26 y tengo cara de chaval.eso es por que ya
Eh firmado un pacto con zatan.
Y tengo un plan cojer la pasta
Liarla tan gorda que todas me quieran matar
Simular mi muerte comprar mi libertad
Irme ah venezuela con jesus gil y 2pac

Gelipolleces ah parte lo tengo claro!
Alque no le guste que se aparte de mi lado
Quieres ser mi rival? vas ah acabar muy mal.
Crees poder ganar y mi huracan no eh desatado
Se que duele escucharme porque te das cuenta
Que soy el mejor de todos los hijos de putas
Que van de raperos usando el idioma español
Mi estilo te come tu ravia me pone tu sientes la
Seguridad en mi voz y por eso da igual
Que asumeis contra mi porque tengo el destino de
Ser ganador!"
Los Tigres Del Norte,Pueblo Querido,1976,1975,1,5,,"Hoy me encuentro muy lejos muy lejos
De la tierra que vio naceeeeer
De mis padres y de mis hermanos
Y del mi barrio que vio crecer
La nostalgia me destroza el alma
Y quisiera volverlos a ver.

El recuerdo se me hace tristeza
La tristeza me hace llorar
Entre llanto parece que miro
A mi pueblo y mi dulce hogar
Y tambien a mi madre bendita
Que sin duda por mi a de rezar

Yo ancio con todo mi ser
Regresar a mi pueblo querido
Y mi dios me lo a de conceder
Pa' morirme a ya con los mios.

Es triste muy encontrarse ausente
De la tierra donde uno a nacido y mas
Triste sino estan presentes los amigos
Y los seres queridos que el destino nos
Hizo dejarnos mata el alma jamas ha podido
Yo he bagado por grandes ciudades
Por sus calles retebien alumbradas pero
Nunca he olvidado a mi pueblo y ni pienso
Olvidarlo por nada aunque tenga
Sus casas de adobes y una que otra
Calleja empedrada

Yo ancio con todo mi ser
Regresar a mi pueblo querido
Y mi dios me lo a de conceder
Pa' morirme a ya con los mios."
Los Cadetes De Linares,Eran Cuatro De A Caballo,1977,1975,1,6,,"Eran cuatro de a caballo
De aquel real del matimil
Huyendo de la cordada
Se escondieron por allí

Pancho era de aquellos cuatro
El más cruel y sanguinario
Pues una ves mato a un cura
Cuando rezaba un rosario

Y mariano por su gusto
Cuántos pueblos incendió
Y para estar más contento
Los trenes derredescarriló

Eran cuatro de a caballo
De aquel real del matimil
Y como eran muy felones
Se escondieron por allí

A guillermo le gustaba
El robarse a las donsellas
Ofreciéndoles la gloria
Con la luna y las estrellas

Y nos faltaba felipe
Un bandido muy sagaz
Que soñaba con el golpe
Robarse la catedral

Eran cuatro de a caballo
De aquel real del matimil
Huyendo de la cordada
Se escondieron por allí

Mariano allá viene el tren
Los vas a descarilar
Francisco deja ese cura
No lo vallas a matar

Ten compasión ya Guillermo
De esa joven viginad
¿Dónde la escondes Felipe
Si te robas catedral?

Eran cuatro de a caballo
De aquel real del matimil
Dios los haya perdonado
Pues los mataron allí"
Los Caminantes,Sucedió En La Barranca,1984,1980,1,12,,"Voy a cantar un corrido
Que traigo prendido en el fondo de mi alma
Es la desgracia de un hombre
Que fue muy mi amigo y murió en la barranca

Era rival en amores
De un hombre muy macho que siempre ganó
Se disputaban a Rosa
La niña más chula de aquella región
Se citaron la noche más negra
Y al barranco acudieron los dos

Eran las 10 de la noche
En la vieja capilla que está en el panteón
Cuando sonaron dos tiros
Y un hombre sin vida al barranco cayó

Hoy han pasado los años
De aquel buen amigo ya nadie se acuerda
Está adornada la iglesia
Se casa Rosita estamos de fiesta

Sale vestida de blanco
Más linda que nunca con rumbo al altar
Mientras yo sé que en la cárcel
Un hombre muy macho se piensa matar
Yo, por eso, le canto a la vida
Yo, por eso, no creo en el amor

Eran las 10 de la noche
En la vieja capilla que está en el panteón
Cuando en la cárcel del pueblo
Un hombre muy macho sin vida quedó"
Los Cadetes De Linares,Por Una Rencilla Vieja,1983,1980,1,12,,"Por una rencilla vieja
Se agarraron a balazos
Las nietas de Camarena
Y las nietas de Cabazos

Quién se lo iba a imaginar
Que las cosas revivieran
Si ya estaban olvidadas
Qué desgracia que volvieran

Fue por el año 28
Cabazos era cristero
Y el general Camarena
Era el brazo del gobierno

Cuando la guerra acabó
Cabazos bajó del cerro
Lo ven, adiós Camarena
Lo tiró a un basurero

Cuando el rencor no se acaba
Las venganzas son muy crueles
Se acabaron las familias
Morían hombres y mujeres

Así pasaron los años
Sólo quedaban las nietas
Los contados frente a frente
Peleándose en una fiesta

Cuarenta años de amargura
Estallaron como un cohete
Los novios no lo creían
Le dieron cita a la muerte

Recordando a los abuelos
Alguien les contó la historia
A sus novias adoradas
Las mandaron a la gloria"
Carlos Y Jose,Tres Tumbas,1984,1980,1,12,,"Salieron de madrugada
Se oía el canto de los gallos
Iban a hacer dos jornadas
Al lomo de sus caballos
La fiesta se celebraba
En el rancho del Pitayo

Su padre les dio un consejo
Cuando a partir se aprestaban
""Cuiden muy bien el pellejo
Porque la vida se acaba""
En las palabras del viejo
Los tres hermanos pensaban

Pedro le dice a Fabián
""Dale un trago a José Luis
Que beba de ese mezcal
Pa que se sienta feliz
Que ahorita nomás llegar
Nos vamos a divertir""

Cuando arribaron al baile
A bailar se dirigieron
La muerte andaba en el aire
Ellos no la presintieron
Como les dijo su padre
Cuando del rancho salieron

Eran muchos los rivales
Viejos rencores surgieron
Rondando tras los jacales
Abrieron todos el fuego
Así matan los cobardes
Cuando los acosa el miedo

Un viejito solitario
Sin esperanza ninguna
Cuida el rancho y tres caballos
Como toda su fortuna
Va al panteón de vez en cuando
A visitar las tres tumbas"
