artist,song,year,verso_texto,val_AR,val_MO,val_DI,val_PO,val_NA,val_GO,ia_AR,ia_MO,ia_DI,ia_PO,ia_NA
Tito Double P,La Bandolera,,"Un reloj con diamantes, traigo hasta en los dientes",0,0,3,0,0,0,,,,,
Chelo,Dos Gallinas Finas,,"Dos mujeres pelearon, pelearon",0,0,0,0,0,0,,,,,
C-Kan,Mujer Bonita,,"si me empezaras amar, para olvidarme de otras mujeres",0,0,0,0,0,0,,,,,
Los Tucanes De Tijuana,El Centenario,,Con la mafia se gana dinero,0,0,3,0,0,0,,,,,
Millonario & W. Corona,De La Calle Soy,,"Pa' parecerte a mí, te faltan millones",0,0,0,0,0,0,,,,,
Antonio Aguilar,El Perro Negro,,Hombre de mucho dinero,0,0,1,0,0,0,,,,,
Jenni Rivera,La Maestra Del Contrabando,,Tu pobreza mientras yo gane dinero digan,0,0,0,0,0,0,,,,,
Charles Ans,La Ultima Canción ,,Por sacarle el oro puro a lo que un día fue pelusa,0,0,0,0,0,0,,,,,
C-Kan,Esta Vida Me Encanta,,"después vino el dinero,",0,0,1,0,0,0,,,,,
Peso Pluma,Vino Tinto,,El plan A era generar billetes,0,0,1,0,0,0,,,,,
Calibre 50,El Burro,,Las mujeres han hablado,0,0,0,0,0,0,,,,,
Calo,Tercera Guerra,,No habrá vida ni dinero – no habrá nadie,0,0,0,0,0,0,,,,,
Sergio Vega Y Sus Shaka's Del Norte,Campos De Amapola,,los dólares patrocinan,0,0,2,0,0,0,,,,,
Mariel Mariel,La Mercancía,,"Tomo el dinero, no soy de fierro",0,0,2,0,0,0,,,,,
Los Tigres Del Norte,Gallo De Pelea,,Los gallos y las mujeres,0,0,1,0,0,0,,,,,
El As De La Sierra,El Periquero,,Y también esas mujeres,0,0,1,0,0,0,,,,,
Los Tigres Del Norte,El Circo,,Desaparecio el dinero,0,0,0,0,0,0,,,,,
Los Tucanes De Tijuana,Mi Tiendita,,y hoy me llega el dinero en costales,0,0,2,0,0,0,,,,,
Los Caminantes,El Potro Lobo Gateado,,A depositar el dinero,0,0,2,0,0,0,,,,,
Pesado,El Rengo Del Gallo Giro,,A reventar de dinero,0,0,2,0,0,0,,,,,
Bad Bunny,Estamos Bien,,Como narco contando billetes,0,0,2,0,0,0,,,,,
Chino Pacas,CONMIGO,,"Y que sigan llegando las pacas, mi amor",0,0,2,0,0,0,,,,,
Chalino Sánchez,Martin Felix,,"Siempre trae su copa de oro, la que siempre le ha gustado",0,0,2,0,0,0,,,,,
Los Huracanes Del Norte,Oro Verde,,"Con billetes se hacen sordos, y hasta en ciegos los convierto",0,0,3,0,0,3,,,,,
Alemán,Estilo y Flow,,Para hacer dinero hay mil maneras,0,0,1,0,0,0,,,,,
Los Cadetes De Linares,Corrido de los Perez,,"Perdieron vida y caballos, y perdieron su dinero",0,0,0,0,0,0,,,,,
Chalino Sánchez,El Corrido De Badiraguato,,Donde hay hombres muy valientes y sus mujeres divinas,0,0,0,0,0,0,,,,,
Los Tucanes De Tijuana,El Jabalí,,la judicial del estado 20mil dolares fueron,0,0,3,0,0,3,,,,,
Natanael Cano,Golpes De La Vida,,No vengo de una familia con mucho dinero,0,0,0,0,0,0,,,,,
Luis Y Julian,La Banda De Los Zurrones,,Por no decir que millones,0,0,1,0,0,0,,,,,
Junior H,El Chachito Anda Alegre,,"Así como llegan las pacas, se van",0,0,2,0,0,0,,,,,
Bad Bunny,Estamos Bien,,El dinero me llueve (Hey),0,0,0,0,0,0,,,,,
Cartel De Santa,Si Son Bien Jotos ,,Ando al puro pedo con billetes en la bolsa,0,0,2,0,0,0,,,,,
Natanael Cano,Toronto,,"Digital es el dinero, hey (yah)",0,0,1,0,0,0,,,,,
Beto Quintanilla,Mauro Garcia,,Y jugadas de dinero,0,0,1,0,0,0,,,,,
Los Tigres Del Norte,Mis Dos Patrias,,¿Qué haré ya viejo si me quitan mi dinero?,0,0,0,0,0,0,,,,,
Alemán,No Me Digas Na,,"Billetes bajos no portamos, sólo cien, yeah",0,0,2,0,0,0,,,,,
Alemán,Tumbados en la Trampa,,"La calle nos dio dinero, nos quitó lo que más queremos",0,0,3,0,0,0,,,,,
Natanael Cano, VLV,,El dinero es lo único verdadero,0,0,3,0,0,0,,,,,
Jenni Rivera,Jefa De Jefas,,"""Y ahy teva Benito Nava también las mujeres pueden! aunque",0,0,0,0,0,0,,,,,
Peso Pluma,Mami,,"Que sigan tronando las pacas, viejo",0,0,2,0,0,0,,,,,
Los Tucanes De Tijuana,Temporada En La Sierra,,Dólares se me revelan,0,0,1,0,0,0,,,,,
Fuerza Regida,chufulas,,"Otra vez ando pedo, chúfulas, dinero",0,0,1,0,1,0,,,,,
Daddy Yankee,Talento De Barrio,,"Una casa, más ropa, ver dinero",0,0,2,0,0,0,,,,,
Lorenzo De Monteclaro,Ayer Baje De La Sierra,,Si quieres ganar dinero,0,0,1,0,0,0,,,,,
El As De La Sierra,Alegre Y Mujeriego,,"Y que no se le olvide que las mujeres buenas se van al cielo, mi compa",0,0,0,0,0,0,,,,,
Antonio Aguilar,Domingo Corrales,,Pero las mujeres,0,0,0,0,0,0,,,,,
Calibre 50,Qué Tiene De Malo,,Qué me gasto mi dinero en lo que quiero y como quiero y que te importa,0,0,1,0,0,0,,,,,
Adan Cruz,Volare,,"El gallo es de oro me rallo ahorro pa que te lo presto ni pasas el porro, pasalo pasalo pasalo",0,0,0,0,1,0,,,,,
Colmillo NORTEÑO,CIEN POR UNO,,Yo respondo por el niño de oro,0,0,0,0,0,0,,,,,
Eme MalaFe,Monedita De Oro,,No soy monedita de oro,0,0,0,0,0,0,,,,,
Dharius,Ando Rolando,,Rodeado de mujeres bellas,0,0,2,0,0,0,,,,,
Grupo Laberinto,Clave 7,,20 millones era el precio,0,0,3,0,0,3,,,,,
Chino Pacas,HOY DE PERLAS,,"Compa Chino, que sigan llegando las pacas, viejón",0,0,2,0,0,0,,,,,
El As De La Sierra,Alegre Y Mujeriego,,Tener muchas mujeres me gusta mucho más,0,0,3,0,0,0,,,,,
Los Tigres Del Norte,Mujeres Divinas,,"Mujeres, oh mujeres tan divinas",0,0,0,0,0,0,,,,,
Alemán,Si Chuy,,"Billetes verdes, los voy a tener (ah)",0,0,2,0,0,0,,,,,
George Rhoads,Ando Al Ciego,,"Mucho o poco, ya no importa el dinero",0,0,0,0,0,0,,,,,
Tito Double P,La Bandolera,,Me amanezco gastando dinero,0,0,2,0,0,0,,,,,
Los Bukis,Las Holgazanas,,que las mujeres,0,0,0,0,0,0,,,,,
Rich Vagos,Dolla,,Riqueza en misivas contenidos en verso,0,0,0,0,0,0,,,,,
Chalino Sánchez,Prajedes Felix,,Trae una super segunda... con cachas de oro el señor,0,0,2,0,0,0,,,,,
Los Alegres De Teran,Juan Charrasqueado,,A las mujeres mas bonitas se llevaba,0,0,3,0,0,0,,,,,
Adan Cruz,Volare,,"Mis compás me dicen vuelale, correle por esos dolares, por esos dolares yo volare,",0,0,3,0,0,0,,,,,
Grupo Marrano,Cachondo Y Cochino,,"Era un chamaco tendón, le encantaba la puñeta, tenía la verga de en forma, de mango de bicicleta, jamás habiá cogido, jamás probó una panocha, hasta que llegó aquél día, que se topó aquella zorra, Paulino andaba cachondo y con dinero en la bolsa",0,0,0,0,0,0,,,,,
Natanael Cano,Lio,,Mi hermano de sangre me cuenta los billetes (yah),0,0,0,0,0,0,,,,,
Los Broncos De Reynosa,Clave 7,,"Veinte millones de pesos, era el precio de su cuero,",0,0,2,0,0,0,,,,,
Chino Pacas,LLEVARTE,,Brillan los diamantes y ahorita ya hasta veo el doble,0,0,0,0,0,0,,,,,
Grupo Exterminador,El Toro Grande,,Cachas de oro y tiro arriba,0,0,1,0,0,0,,,,,
Eme MalaFe,Oveja Negra 2,,Ver que por dinero humillen a la jefa,0,0,0,0,0,0,,,,,
Los Tucanes De Tijuana,Jaime González,,Te deja mucho dinero,0,0,1,0,0,0,,,,,
