artist,song,year,verso_texto,val_AR,val_MO,val_DI,val_PO,val_NA,val_GO,ia_AR,ia_MO,ia_DI,ia_PO,ia_NA
7 Notas 7 Colores,Mala Gente Con Más,2000,La gente te jode por el culo en cuanto se les presenta la ocasión.,0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,Mala Gente Con Más,2000,"La situación ahora es: Hombres malvados, jodidos locos,",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Ultimo Atardecer,1998,De estos hombres ya no nacen,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Ultimo Atardecer,1998,Por orden de un oficial,0,0,0,0,0,0,0,0,0,1,0
Laberinto,El Celular,1998,porque son hombres y saben,0,0,0,0,0,0,0,0,0,1,0
Redimi2,No Pararé,2019,Y que la gente siga llegando,0,0,0,0,0,0,0,0,0,1,0
Redimi2,Quién Contra Mí,2019,"El señor es nuestro pastor, si vivmos en él no podrán comernos",0,0,0,0,0,0,0,0,0,1,0
Redimi2,Quién Contra Mí,2019,"Yo me rio, yo me rio, yo me rio, si señor",0,0,0,0,0,0,0,0,0,1,0
Redimi2,Más de Ti,2019,"Más de Ti, Señor",0,0,0,0,0,0,0,0,0,1,0
Redimi2,Más de Ti,2019,"Señor, a Tu modo",0,0,0,0,0,0,0,0,0,1,0
Redimi2,Más de Ti,2019,"Señor, quiero más de Ti",0,0,0,0,0,0,0,0,0,1,0
Redimi2,La Fiesta,2019,Mi vida al señor le entregué,0,0,0,0,0,0,0,0,0,1,0
Redimi2,La Fiesta,2019,"Que el señor te está tocando""",0,0,0,0,0,0,0,0,0,1,0
Redimi2,La Fiesta,2019,La música y gente cantando,0,0,0,0,0,0,0,0,0,1,0
Redimi2,La Fiesta,2019,Al ver la gente que llegaba (hasta niños),0,0,0,0,0,0,0,0,0,1,0
Paulo Londra,Nena Maldicion,2019,Sin miedo a qué diga la gente,0,0,0,0,0,0,0,0,0,1,0
Paulo Londra,Maldita Abusadora,2019,"Nosotro' somo' los jefe' de Don Cangrejo, papá, jajaja, skrt",0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Los Dos Compas,1998,"Oiga, amigo cantinero, sírvale a toda mi gente",0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,El Jefe de la Mafia,1998,Y el de la clave privada,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,El Jefe de la Mafia,1998,También el Chapo Guzmán,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,El Jefe de la Mafia,1998,Sólo me llaman el jefe,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,El Jefe de la Mafia,1998,Tengo gente muy valiente,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,El Jefe de la Mafia,1998,He matado a muchos hombres,0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,Toledo Felix,2002,Lugar de hombres peligrosos,0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,Mariano Felix,2002,Mucha gente te recuerda,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,El Jefe de la Mafia,1998,Yo soy jefe de la mafia,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Los Marinos,1998,Alla donde hay gente brava.,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Los Marinos,1998,Santo de gente pesada,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Los Juniors,1998,Osea gente de high class,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Los Juniors,1998,Tienes gente muy valiosa,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Los Juniors,1998,Barrio logan de san diego,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Los Juniors,1998,Negocian con puro jefe,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Los Juniors,1998,Por que es gente muy pesada,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Los Juniors,1998,Gente joven y muy valiente,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,La Pelo De Ángel,1998,A la gente desganada,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,La Pelo De Ángel,1998,Solamente gente fina,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Fin Del Mundo,2002,Unos han culpado al chapo,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,La Reina Del Sur,2002,Juntaron bastante gente,0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,Prajedes Felix,2002,Entre escuadras y la banda,0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,Prajedes Felix,2002,Entre pura gente brava,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Pariente,1998,Muy cercano hacia El Señor,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Pariente,1998,A la banda Del Pelon,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Jefazo,1998,Batman con esa gente tan gruesa,0,0,0,0,0,0,0,0,0,1,0
Santa Fe Klan,Adiccion,2019,"Every day me la fumo, el barrio perfumo",0,0,0,0,0,0,0,0,0,1,0
Santa Fe Klan,Adiccion,2019,Cerveza y tequila en el barrio es la party,0,0,0,0,0,0,0,0,0,1,0
Lirika Inverza,Pasa,2019,Pero si mañana muero; seré un graffiti en el barrio,0,0,0,0,0,0,0,0,0,1,0
Hood P,03:00 a. m.,2019,"viaje con mi gente creeme bien sin ti, creeme bien sin ti.",0,0,0,0,0,0,0,0,0,1,0
Hood P,03:00 a. m.,2019,"Sé bien quien es mi fam, la gente con la que yo cuento.",0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,Mauro Garcia,2000,Con los hombres traicioneros,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,Mauro Garcia,2000,Ese barrio popular,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,Omar Gonzalez,2000,El señor Omar González es un amigo sincero,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,Omar Gonzalez,2000,Ya se escucha entre la gente este alegré corrido,0,0,0,0,0,0,0,0,0,1,0
Skool 77,Esperanza,2019,"Somos más lo que trabajan, somos más gente buena",0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Jefazo,1998,Que agarre la gente mia,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Caballeros Del Camino,1998,Gente muy bien preparada,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Efectivo,1998,Tengo a toda mi gente arreglada,0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,El Bandido Generoso,2002,"tu buena acción por la gente,",0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,El Bandido Generoso,2002,"No se preocupe teniente,",0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,El Bandido Generoso,2002,"Le preguntaba el teniente,",0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Sangre Caliente,2002,Anda muy contenta la gente,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Sangre Caliente,2002,Anda muy triste la gente,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Sangre Caliente,2002,En este corral yo mando,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Circo,2002,Ahora la gente descansa,0,0,0,0,0,0,0,0,0,1,0
El As De La Sierra,El Cachas De Oro,1998,viendo al teniente en el piso,0,0,0,0,0,0,0,0,0,1,0
El As De La Sierra,El Cachas De Oro,1998,el teniente disidido,0,0,0,0,0,0,0,0,0,1,0
El As De La Sierra,El Cachas De Oro,1998,aja lo mismo teniente,0,0,0,0,0,0,0,0,0,1,0
El As De La Sierra,El Cachas De Oro,1998,la gente se estremeció,0,0,0,0,0,0,0,0,0,1,0
El As De La Sierra,El Cachas De Oro,1998,teniente no soy cobarde,0,0,0,0,0,0,0,0,0,1,0
"""El Piporro""",Llego Borracho El Borracho,2002,"La gente corrió echa bola, seguían sonando plomazos",0,0,0,0,0,0,0,0,0,1,0
Joan Sebastian,Afortunado,2002,Si señor!,0,0,0,0,0,0,0,0,0,1,0
Joan Sebastian,Afortunado,2002,"Gente alegre, honrada y trabajadora!",0,0,0,0,0,0,0,0,0,1,0
Joan Sebastian,Afortunado,2002,"Para mi gente,",0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,El Bandido Generoso,2002,allá lo espero teniente.,0,0,0,0,0,0,0,0,0,1,0
El As De La Sierra,El Cachas De Oro,1998,le dijo Ruiz el teniente,0,0,0,0,0,0,0,0,0,1,0
El As De La Sierra,La Doble Rodado,1998,el jefe espuelas plateadas,0,0,0,0,0,0,0,0,0,1,0
El As De La Sierra,La Doble Rodado,1998,le dice el jefe a modesto,0,0,0,0,0,0,0,0,0,1,0
Ramon Ayala y sus Bravos Del Norte,Los Hermanos Bedolla,1977,"Siempre se matan los hombres""",0,0,0,0,0,0,0,0,0,1,0
Ramon Ayala y sus Bravos Del Norte,Los Hermanos Bedolla,1977,"Y aunque lo sepa la gente""",0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Cuarenta Cartas,1977,"¡Sí, señor!",0,0,0,0,0,0,0,0,0,1,0
José Alfredo Jiménez,"Con La Muerte Entre Los Puños ""El Boxeador""",1977,El campeón de todo el barrio,0,0,0,0,0,0,0,0,0,1,0
Wisin,Baby Danger,2014,Saludos colegas desde el otro nivel,0,0,0,0,0,0,0,0,0,1,0
"""El Piporro""",Mariano Resendez,2002,O qué clase de gente tengo,0,0,0,0,0,0,0,0,0,1,0
"""El Piporro""",Mariano Resendez,2002,O a poco no tengo gente yo,0,0,0,0,0,0,0,0,0,1,0
"""El Piporro""",Mariano Resendez,2002,La gente de Don Mariano,0,0,0,0,0,0,0,0,0,1,0
Wisin,Intro - El Sobreviviente,2014,"Pa' mi gente buena, ellos ordenan",0,0,0,0,0,0,0,0,0,1,0
Wisin,Intro - El Sobreviviente,2014,"Pa' la gente pobre, pa' to' el caserío",0,0,0,0,0,0,0,0,0,1,0
Wisin,Intro - El Sobreviviente,2014,"Yo represento al barrio, a todos los míos",0,0,0,0,0,0,0,0,0,1,0
Wisin,Adicto,2014,Como le dicen en el barrio la maestra del flow,0,0,0,0,0,0,0,0,0,1,0
C-Kan,Un Par De Balas,2014,"Hasta la fecha, soy mi propio jefe, el Boss",0,0,0,0,0,0,0,0,0,1,0
C-Kan,Un Par De Balas,2014,"Saco mi CD, luego les mando a la delincuencia",0,0,0,0,0,0,0,0,0,1,0
C-Kan,Un Par De Balas,2014,"Pero atente bocón, todos conocemos gente",0,0,0,0,0,0,0,0,0,1,0
C-Kan,Un Par De Balas,2014,El que mando a la quiebra los maricas de tu crew,0,0,0,0,0,0,0,0,0,1,0
C-Kan,Un Par De Balas,2014,Y del otro que pita porque es miembro de la banda,0,0,0,0,0,0,0,0,0,1,0
C-Kan,Tirando Esquina,2014,"la banda lo que pida, para todos hay salida",0,0,0,0,0,0,0,0,0,1,0
C-Kan,Tirando Esquina,2014,y en la calle no saben ni de que barrio es paquita,0,0,0,0,0,0,0,0,0,1,0
C-Kan,Tirando Esquina,2014,"de lo que pasa, nunca esta dormida Por el barrio desde los 10 años",0,0,0,0,0,0,0,0,0,1,0
"""El Piporro""",Arnulfo Gonzalez,2002,Que Bonitos Son Los Hombres,0,0,0,0,0,0,0,0,0,1,0
"""El Piporro""",Arnulfo Gonzalez,2002,Ahí Le Pego El Teniente,0,0,0,0,0,0,0,0,0,1,0
"""El Piporro""",Arnulfo Gonzalez,2002,El Teniente Mal Herido,0,0,0,0,0,0,0,0,0,1,0
C-Kan,Tirando Esquina,2014,"surtiendo al barrio, loco, lo que pida",0,0,0,0,0,0,0,0,0,1,0
C-Kan,Entre Las Piernas,2014,Si entre la gente eres una fiera.,0,0,0,0,0,0,0,0,0,1,0
Junior H,Dicen,2020,"La gente se entera, se lo ganan y respetan",0,0,0,0,0,0,0,0,0,1,0
Junior H,Dicen,2020,Odio la gente que habla de humildad,0,0,0,0,0,0,0,0,0,1,0
Junior H,La Piel Rayada,2020,Le vale verga lo que la gente le diga,0,0,0,0,0,0,0,0,0,1,0
Junior H,La Piel Rayada,2020,La gente siempre lo ha de criticar,0,0,0,0,0,0,0,0,0,1,0
Junior H,Pause,2020,Me rodeo de gente,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,El Jefe Belisario,2000,el jefe del Topo Chico,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,El Jefe Belisario,2000,también gente del gobierno,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,El Jefe Belisario,2000,muchos lo ven como el jefe,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,Escolta Suicida,2000,Para servirle al patrón de Tampico hasta Laredo,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,Escolta Suicida,2000,"Bonito mi Tamaulipas, donde no hay gente de miedo",0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,Escolta Suicida,2000,Dispuestos a dar la vida para servir al señor,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,Escolta Suicida,2000,Soy del Grupo de los Zetas que cuidamos al patrón,0,0,0,0,0,0,0,0,0,1,0
Junior H,Pause,2020,Un Audi en el barrio,0,0,0,0,0,0,0,0,0,1,0
C-Kan,Vivo La Vida Cantando,2014,Y el señor presidente debería hacer lo que el papa,0,0,0,0,0,0,0,0,0,1,0
C-Kan,Vivo La Vida Cantando,2014,El perro de los beats el señor agenda llena,0,0,0,0,0,0,0,0,0,1,0
"""El Piporro""",Agustin Jaime,2002,Y es un corredero de gente,0,0,0,0,0,0,0,0,0,1,0
"""El Piporro""",Agustin Jaime,2002,Criaturita del señor de gran poder,0,0,0,0,0,0,0,0,0,1,0
C-Kan,La Calle Sabe De Mi Nombre,2014,Si hoy todo mi barrio de mí se siente orgulloso,0,0,0,0,0,0,0,0,0,1,0
C-Kan,La Calle Sabe De Mi Nombre,2014,Y ahí fue que sucede en el barrio de la cancha,0,0,0,0,0,0,0,0,0,1,0
Dharius,Por Allá Los Washo ,2014,Viviendo como quiero rapeando para mi gente,0,0,0,0,0,0,0,0,0,1,0
Dharius,Por Allá Los Washo ,2014,Y como toda mi bandera es pura banda bien chingona,0,0,0,0,0,0,0,0,0,1,0
Dharius,Directo Hasta Arriba ,2014,Gracias a toda mi gente mexicana mi pandilla,0,0,0,0,0,0,0,0,0,1,0
Dharius,Directo Hasta Arriba ,2014,Me pegó a la libreta y hago rap para mi gente,0,0,0,0,0,0,0,0,0,1,0
Dharius,Directo Hasta Arriba ,2014,La banda me saluda cuando salgo de la casa,0,0,0,0,0,0,0,0,0,1,0
Dharius,Homicidha,2014,"Esa es la clave, vivo sin preocupaciones",0,0,0,0,0,0,0,0,0,1,0
Dharius,Estilo Malandro,2014,Con el ritmo la banda prendida,0,0,0,0,0,0,0,0,0,1,0
Dharius,Estilo Malandro,2014,Mucha gente me sigue y no pienso quedarles mal,0,0,0,0,0,0,0,0,0,1,0
"""El Piporro""",Chulas Fronteras,2002,Escondido de la gente,0,0,0,0,0,0,0,0,0,1,0
MC Davo,No Hablemos De Lana,2014,Que el disco Dominio es el que a la gente domina,0,0,0,0,0,0,0,0,0,1,0
MC Davo,No Hablemos De Lana,2014,Segun te conoce la gente pero yo ni te noto,0,0,0,0,0,0,0,0,0,1,0
Charles Ans,A Paso Lento,2014,"A paso lento como bostezando, como quien besa al barrio el hilo pisando",0,0,0,0,0,0,0,0,0,1,0
Charles Ans,Todavía ,2014,Y me siento mejor cuando la gente está borracha,0,0,0,0,0,0,0,0,0,1,0
Alemán & DJ Phat,El Levantón ,2014,"Llévame señor, a la verga, ya péguenme el tiro",0,0,0,0,0,0,0,0,0,1,0
Alemán & DJ Phat,El Levantón ,2014,"La gente me lo decía, ""eso no vale pena""",0,0,0,0,0,0,0,0,0,1,0
Alemán & DJ Phat,El Levantón ,2014,Y me preguntan que con quién conecto y en este negocio quién es mi patrón,0,0,0,0,0,0,0,0,0,1,0
Alemán & DJ Phat,El Levantón ,2014,"Pero no, señor, eso no importa, seguro en un rato me quiebra",0,0,0,0,0,0,0,0,0,1,0
Alemán & DJ Phat,La Doble Rimaldita,2014,Mi gente te clava allá por el pacífico,0,0,0,0,0,0,0,0,0,1,0
Alemán & DJ Phat,La Doble Rimaldita,2014,Andaba en el barrio fumando los mejores pinos,0,0,0,0,0,0,0,0,0,1,0
Alemán & DJ Phat,La Doble Rimaldita,2014,La gente sabe represento al centro,0,0,0,0,0,0,0,0,0,1,0
Gera MxM,Mundo De Viboras,2014,Podrás voltear sonriente y decirle a tu gente,0,0,0,0,0,0,0,0,0,1,0
W. Corona,Aquí No Dominas Nada ,2014,"Pura hipocresía de gente interesada, actuada",0,0,0,0,0,0,0,0,0,1,0
Adan Cruz,Tru-Caos,2014,"Mi gente sabe a donde voy, mi gente sabe a donde fui",0,0,0,0,0,0,0,0,0,1,0
Los Tetas,Funky Fiesta,2002,"la gente pasa sobre mi, no lo quiero decir, pero es verdad,",0,0,0,0,0,0,0,0,0,1,0
Los Tetas,Funky Fiesta,2002,"muéstrale a la gente la ley de la jungla,",0,0,0,0,0,0,0,0,0,1,0
Carlos Y Jose,El Tres Dedos,2014,Aunque decía mucha gente,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Soy Cocodrilo,2014,rodeado de gente brava,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Soy Cocodrilo,2014,me cuidan de aquellos hombres,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Soy Cocodrilo,2014,y tambien pa'la gente de la hermita guanaguato,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Soy Cocodrilo,2014,rodiado de gente brava,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Me Gusta Ponerle Al Polvo,2014,Soy amigo de los hombres,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Contrabando En Los Huevos,2014,"Hey, tú, el del Cougar, detente, es una orden",0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,La Carrera Del Año,2014,Esto lo vi en California llego gente,0,0,0,0,0,0,0,0,0,1,0
Remmy Valenzuela,24 Horas,2014,bienvenido dijo el jefe,0,0,0,0,0,0,0,0,0,1,0
Remmy Valenzuela,24 Horas,2014,donde esta el jefe de ustedes,0,0,0,0,0,0,0,0,0,1,0
Remmy Valenzuela,24 Horas,2014,mis hombres abrieron fuego y nunca retrocedieron,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Super MC's,2002,Letras finas para gente conocedora,0,0,0,0,0,0,0,0,0,1,0
Cartel De Santa,Super MC's,2002,Muy lejos te encuentras de mi nivel de combate,0,0,0,0,0,0,0,0,0,1,0
Remmy Valenzuela,24 Horas,2014,mande llamar a mi gente,0,0,0,0,0,0,0,0,0,1,0
Remmy Valenzuela,El Rescate,2014,Toda la noche pelearon pa poderme rescatar el jefe,0,0,0,0,0,0,0,0,0,1,0
Alemán,Si Chuy,2020,"Ah, mi barrio",0,0,0,0,0,0,0,0,0,1,0
Alemán,Tumbados en la Trampa,2020,"Es con mi barrio está pesao', puro tumbado malandrón",0,0,0,0,0,0,0,0,0,1,0
Alemán,Tumbados en la Trampa,2020,"Tu morra me vio y sola se montó, vengo del barrio, ahora miles cuento",0,0,0,0,0,0,0,0,0,1,0
Alemán,La Pálida,2020,Igual mi gente ya se está alucinando,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,El Calabazo,2000,tierra de Hombres decididos,0,0,0,0,0,0,0,0,0,1,0
Alemán,Los Duros,2020,El barrio conoce lo mucho que he trabajado y que me he esforzado,0,0,0,0,0,0,0,0,0,1,0
Alemán,Los Duros,2020,Para que sepa la gente que traigo,0,0,0,0,0,0,0,0,0,1,0
Natanael Cano,Pal Que Dijo Que No,2020,Yo tengo la clave,0,0,0,0,0,0,0,0,0,1,0
Natanael Cano,Pal Que Dijo Que No,2020,Mis amigos del cártel efectivo (yah),0,0,0,0,0,0,0,0,0,1,0
Natanael Cano,10 Segundos ,2020,Estoy avanzando con mi gente y esto no se va a acabar,0,0,0,0,0,0,0,0,0,1,0
Junior H,El Chachito Anda Alegre,2020,"Mis viejitos y mis padres, gente de mucho valor",0,0,0,0,0,0,0,0,0,1,0
Junior H,El Chachito Anda Alegre,2020,"Con su gente por un lado, andan listos pa' tomar",0,0,0,0,0,0,0,0,0,1,0
Junior H,Clave Ali,2020,Yo traigo la clave A-L-I,0,0,0,0,0,0,0,0,0,1,0
Junior H,Ojos Colorados,2020,Poco a poco subiendo de nivel,0,0,0,0,0,0,0,0,0,1,0
Junior H,Tengo Motivos,2020,Eso le pasa a la gente envidiosa,0,0,0,0,0,0,0,0,0,1,0
Remmy Valenzuela,Numero R13,2014,"Aquí estaré siempre al tiro, mI clave R13 lo que marca el manual",0,0,0,0,0,0,0,0,0,1,0
Remmy Valenzuela,Numero R13,2014,"Ya no se quiebren la cabeza, mi clave R13 para lo que se ofrezca",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Me Siguen Llamando El Jefe,2014,cuando llego con mi gente.,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Me Siguen Llamando El Jefe,2014,"""Me Siguen Llamando El Jefe""",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,La Puerta Del Rancho,2014,y cuando te digan jefe,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Era Diferente,2014,Los hombres se peleaban su fiel corazón,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Era Diferente,2014,Era la chica más tierna de aquel viejo barrio,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Gallo Del Mojado,2014,Para que ayude a su gente,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,La Bala,2014,No era gente de su tipo,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Gallero De Corazon,2014,pa' desmostrale a la gente,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,El Palenque Del Diablo,2014,Los hombres de Don Sortero,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,La Calle Trece ,2014,Por ahí dicen las voces de la gente,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,La Calle Trece ,2014,Gran jefe de la mafia y cosa nuestra,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Viva Mi Sinaloa,2014,En donde hay hombres cabales,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Niño De La Calle ,2014,pa' gabachos y gabachas que si mi jefe me,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El H2,2014,Ahora tengo mas gente,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Más Bravo De Los Bravos,2014,Es del cártel de Tijuana,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Más Bravo De Los Bravos,2014,Y a la orden de tres letras,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,"El Shaka (Tema de la Serie de TV ""El Shaka"")",2014,Apoyado por su propia gente,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,"Julián Pérez (Tema De La Película ""Salvando Al Soldado Pérez"")",2014,Le cordino todo al jefe,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,El Caballo Gavilan,2006,Y entre las balas la gente corria,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Gonzalo Inzunza,2014,Y también gente de La Morelos,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Gonzalo Inzunza,2014,Me acompaña gente de La Lima,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Gonzalo Inzunza,2014,A la orden de la gran empresa,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Gonzalo Inzunza,2014,Que a mi gente y a mí más nos gustan,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Comandante Metro 3,2014,Y mi clave Metro 3,0,0,0,0,0,0,0,0,0,1,0
Alemán,Dealers,2020,"Si yo no puedo, te mando a la moto (simón)",0,0,0,0,0,0,0,0,0,1,0
Alemán,Dealers,2020,"Morning, tarde, noche, en mi barrio siempre se trafica todo el día",0,0,0,0,0,0,0,0,0,1,0
Los Invasores De Nuevo Leon,Rafael Caro Quintero,1988,Del señor Caro Quintero,0,0,0,0,0,0,0,0,0,1,0
Los Invasores De Nuevo Leon,La Fuga De Reynosa,1988,El jefe Alonso Cavazos,0,0,0,0,0,0,0,0,0,1,0
Los Invasores De Nuevo Leon,La Fuga De Reynosa,1988,Pero el señor director,0,0,0,0,0,0,0,0,0,1,0
Alemán,Lo Mío es la Calle,2020,Mi gente pura apestosa transporta,0,0,0,0,0,0,0,0,0,1,0
Alemán,Chingo de Wax,2020,"Ando con mi barrio, tiro la fiera",0,0,0,0,0,0,0,0,0,1,0
Alemán,Si Chuy,2020,El nombre de mi barrio sigue en la pared,0,0,0,0,0,0,0,0,0,1,0
Alemán,Si Chuy,2020,A mi barrio lo llevo en mi piel (en mi piel),0,0,0,0,0,0,0,0,0,1,0
Alemán,Si Chuy,2020,Ese barrio que me vio crecer (me vio crecer),0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Comandante Metro 3,2014,Extrañando al comandante,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Comandante Metro 3,2014,Sabia ganarse a la gente,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Comandante Metro 3,2014,Se cuadraban con el jefe,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Comandante Metro 3,2014,Comandante Metro 3,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Rosendo Cruz (El Lobo),2006,La gente le llama el lobo,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Domingo Corrales,2006,La gente se amontonaba,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Domingo Corrales,2006,De aquellos hombres cabanes,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Comandante Metro 3,2014,A mi gente y al cartel,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Gente Del Cartel,2014,Traigo gente de a montón,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Gente Del Cartel,2014,Yo soy gente del cartel,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Gente Del Cartel,2014,tengo gente por doquier,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Karis,2014,Lo que le ordenara el jefe,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Bachoco,2014,"Pues, para eso está mi gente",0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Bachoco,2014,La plaza no me la quitan,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Barbarino,2014,y mas gente que al Qaeda,0,0,0,0,0,0,0,0,0,1,0
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,"Y ahí le va un saludo pa' toda esa gente, a la primera",0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Soy De Durango,2003,La gente ke anda konmigo,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Soy De Durango,2003,La tierra de hombres de historia,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Soy De Durango,2003,Soy buena gente a la buena,0,0,0,0,0,0,0,0,0,1,0
